enabled,priority_rank,source_origin,source_type,source_ref,source_title,source_language,author_name,channel_url,description,keywords,published,published_at,published_post_ids
true,259,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/mpEJeY1ZW9Y,Псалом 147:5-9 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,260,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/ezAYorwdejE,Псалом 123:1-8 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,261,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/dzZWKbkINrk,Псалом 118:121-128 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,262,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/BDJcTB0jYkI,Римлянам 8:22-25 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,263,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/k8aaoqFytAw,Псалом 130:1-3 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,264,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/xmAULRnFw0E,Римлянам 8:15-21 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,265,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/4sQdGqEfxvE,Псалом 124:1-5 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,266,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/AepRpHd6hrM,Римлянам 8:10-14 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,267,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/jRN52vTIxqU,Псалом 137:1-5 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,268,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/2gCfRUj3slM,Римлянам 8:5-9 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,269,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/5Tak-Qp8MMg,Псалом 118:169-176 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,270,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/28MCs9TYfsc,Romans 8:1-4 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,271,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/g-pLgivmcFc,Psalm 127:1-6 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,272,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/SPX6k1V0p-8,Luke 2:15-20 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,273,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/CL8Ka-7iOUs,Луки 2:11-14 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,274,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/_lH3siNZAFo,Luke 2:6-10 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,275,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/wGfX6iO3fxg,Luke 1:46-49 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,276,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/X1ZMb1OHv7Y,Римлянам 6:20-23 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,277,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/tJ9MJVkTBk0,Псалом 134:13-21 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,278,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/9uE5-mL5ywA,Psalm 119:161-168 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,279,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/eBL0bNGFgN0,Римлянам 6:16-19 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,280,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Zgfs6fW7vD4,Romans 6:12-15 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,281,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/0uqtwb7_iHY,Psalm 119:153-160 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,282,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/fZh9IKliMtg,Псалом 134:1-5 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,283,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/PlJE76J4D-A,Римлянам 6:5-11 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,284,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/aMlSeRzpiZg,Псалом 118:145-152 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,285,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/BiS72JrG9vo,Римлянам 6:1-4 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,286,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/CIsFi7X-NNU,Псалом 139:8-14 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,287,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/fXjYfV8bkLc,Romans 2:17-23 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,288,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/yNHQMwpDcA0,Псалом 118:137-144 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,289,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Phz9mjtQF_g,Римлянам 2:12-16 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,290,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/jQaQvQ73-i8,Псалом 139:2-7 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,291,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/S4Z-fuGM2LA,Римлянам 2:6-11 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,292,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/TbJvAk0wvWU,Psalm 142:7-12 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,293,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/xdjkrHyNAxA,Римлянам 2:1-4 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,294,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/XG1t5jn3gTA,Псалом 137:6-8 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,295,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Lq_YyBLx6mE,Псалом 118:121-128 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,296,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/zw-Xl74RUjU,Псалом 148:7-14 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,297,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/iwzKeDkGHjg,Псалом 142:1-6 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,298,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Y8rtPpt1i7w,Матфея 26:26-32 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,299,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/jkCkHx6_bvw,Псалом 118:129-136 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,300,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/teHfDiyoYfQ,Иоанна 8:34-36 #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,301,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/W4zWincFagI,1 Петра 3:9-11 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,302,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/v6gK66pPEC8,Псалом 118:113-120 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,303,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/5iSI2qXzdPM,Proverbs 11:20-23 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,304,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/xjjU9DpjqAQ,Псалом 118:105-112 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,305,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/K-_35EQ-pQc,Марка 14:22-25 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,306,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/KyrYqydvhrk,Псалом 118:81-88 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,307,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/hEzT11zTWME,Иоанна 8:34-36 #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,308,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/74ii6Va1vcc,Luke 23:28-31 #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,309,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/AHYaTg9pTr4,Псалом 118:89-96 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,310,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/OdVd5UqnnyU,Матфея 13:47-50 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,311,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/r0r660BcfL0,Откровение 3:20-22 #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,312,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Xu_sl0DlEX4,Колоссянам 1:12-14 #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,313,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/654LEUDCtLE,1 Петра 3:15-16 #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,314,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/kHS-OueAy8g,Матфея 13:44-46 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,315,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/9ELTCkK09rU,Псалом 118:73-80 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,316,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/55dGbxZpNKA,Псалом 52:5-7 #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,317,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/_XFEWTbEAqM,2 Петра 1:5-8 #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,318,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/TGVZF6sCh7Y,Псалом 118:49-56 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,319,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/CLVHERrvF74,Псалом 118:65-72 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,320,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/iMUs00bIjgo,Матфея 13:41-43  в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,321,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/BtfvJ44GWYQ,Psalm 119:57-64 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,322,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Defl0BQ5_Z8,Матфея 13:37-40 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,323,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/a299eVY_11s,Псалом 118:41-48 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,324,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/zxEVlbRt13g,Римлян 12:18-21 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,325,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/aFfAVhHXh4E,Psalm 119:33-40 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,326,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/ATMaIPI06Ws,Матфея 13:33-35 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,327,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/DPhuBZpAbog,Romans 12:14-17 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,328,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/cEtn5k_lDtU,Матфея 26:52-56 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,329,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/oR69KqinG8k,Psalm 119:25-32 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,330,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/rxhWqlyWvhk,Матфея 13:31-32 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,331,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/9Jqbr6u2urk,Римлянам 12:9-13 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,332,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/LOpCKwxHN3o,Псалом 118:17-24 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,333,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/-gTwtQJrw34,Псалом 118:9-16 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,334,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/-ynK7BFtfNs,Псалом 101:25-29 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,335,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/CblngTCFBEk,Римлянам 5:19-21 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,336,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/wwzv3b-hHt0,Евангелие от Матфея 13:24-30 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,337,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/4uvz0p55zbI,Псалом 118:1-8 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,338,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/jxfXFpKGqIc,Romans 5:16-18 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,339,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/9BaVcfnOnVI,Псалом 101:17-24 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,340,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/Sm-M9GvQQK8,Римлян 12:6-8 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,341,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/G0SQZmLxOMg,Псалом 114:5-9 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,342,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/ZHStbD0k5mw,Romans 5:12-15 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,343,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/vA1eYRVH1yw,Псалом 101:12-16 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,344,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/3-Sa6-QdJzY,Евангелие от Матфея 13:19-23 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,345,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/20Kq_qnIuDY,Псалом 115:15-19 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,346,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/RRcOANX6Dog,Псалом 101:6-11 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,347,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/as8g8TOTcNE,Римлянам 5:7-11 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,348,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/-_nZ7oGDLtk,Psalm 115:9-14 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,349,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/gnV3GmmimWk,Римлянам 12:2-5 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,350,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/vE6yeru42B0,Евангелие от Матфея 13:14-17 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,351,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/WG5AuCKR22E,Psalm 114:1-4 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,352,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/LDfW5dN6hoI,Римлянам 5:1-6 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,353,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/19E0l4hsvwE,Псалом 101:2-5 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,354,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/YMdyG73y0U4,Евангелие от Матфея 13:10-13 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,355,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/nqYMEXkAB54,1 Царств 2:6-10 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,356,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/A-fMm9ZAFjo,Psalm 85:14-17 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,357,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/myssTqoXlzI,Матфея 17:20 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,358,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/jBfwUfXq_5M,Колоссянам 3:18-22 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,359,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/BniSKqOYmko,Psalm 85:11-13 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,360,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/p5eF0dik3yI,Евангелие от Матфея 13:4-9 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,361,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/XcEAJ9dYXU4,Луки 6:45 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,362,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/W_FXkT7rKyo,Иакова 3:6-10 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,363,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/uF3utTQjCoo,Иоанна 15:12-14 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,364,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/R3qEkFiK3X8,Псалом 85:6-10 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,365,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/EOD0VCZyiks,Jude 1:20-23 modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,366,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/S8YCDSI13xE,2 Петра 1:5-8 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,367,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/OulAzGORMRE,Псалом 85:1-5 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,368,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/ojeMPjFTQa8,Псалом 100:5-8 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,369,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/_cnFwEYXdX4,Исаии 1:16-19 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,370,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/EJ4Po8ZosbU,Псалом 52:5-7 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,371,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/crMfpx7kZFk,Иакова 4:7-10 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,372,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/hnw5cm5Mo3I,1 Петра 4:8-10 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,373,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/6C6FFP5v4r0,1 Царств 2:1-5 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,374,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/GlZeVlLBXcw,1 Петра 3:15-16 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,375,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/7xqtM54oRgI,Луки 10:27 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,376,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/omOHkTuV34s,Колоссянам 3:23-25 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,377,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/EfTc6aUmvdM,Колоссянам 1:12-14 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,378,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/GBzRh9IZZgI,2 Коринфянам 1:3-5 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,379,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/-Vxtovt6Qp4,Колоссянам 3:16-17 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,380,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/fZ8YMqXIcuE,1 Peter 1:16-20 in modern translation #bible #biblevision,en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,381,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/I_5_iN7kRyA,Откровение 3:20-22 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,382,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/0Q5XhvXl7dI,Иоанна 8:34-36 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,383,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/yE2brGs42ag,Колоссянам 1:19-22 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,384,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/FuAabvsFdXI,1 Коринфянам 15:55-58 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,385,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/H9szZFClRFg,Колоссянам 3:12-15 в современном переводе #библия #biblevision,uk,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
true,386,bibleproject_shorts_ru,short,https://www.youtube.com/shorts/18YPIfRuqXg,"Hebrews 10:24,25 in modern translation #bible #biblevision",en,ICOC Insights,https://www.youtube.com/@biblevisionru/shorts,,,,,
